time_id,year,semester,trimester,month,day,dayWeek,monthLetter
20110214,2011,1,1,2,14,Monday,February
20110215,2011,1,1,2,15,Tuesday,February
20110216,2011,1,1,2,16,Wednesday,February
20110217,2011,1,1,2,17,Thursday,February
20110218,2011,1,1,2,18,Friday,February
20110219,2011,1,1,2,19,Saturday,February
20110220,2011,1,1,2,20,Sunday,February
20110221,2011,1,1,2,21,Monday,February
20110222,2011,1,1,2,22,Tuesday,February
20110223,2011,1,1,2,23,Wednesday,February
20110224,2011,1,1,2,24,Thursday,February
20110225,2011,1,1,2,25,Friday,February
20110226,2011,1,1,2,26,Saturday,February
20110227,2011,1,1,2,27,Sunday,February
20110228,2011,1,1,2,28,Monday,February
20110301,2011,1,1,3,1,Tuesday,March
20110302,2011,1,1,3,2,Wednesday,March
20110303,2011,1,1,3,3,Thursday,March
20110304,2011,1,1,3,4,Friday,March
20110305,2011,1,1,3,5,Saturday,March
20110306,2011,1,1,3,6,Sunday,March
20110307,2011,1,1,3,7,Monday,March
20110308,2011,1,1,3,8,Tuesday,March
20110309,2011,1,1,3,9,Wednesday,March
20110311,2011,1,1,3,11,Friday,March
20110312,2011,1,1,3,12,Saturday,March
20110313,2011,1,1,3,13,Sunday,March
20110314,2011,1,1,3,14,Monday,March
20110315,2011,1,1,3,15,Tuesday,March
20110316,2011,1,1,3,16,Wednesday,March
20110318,2011,1,1,3,18,Friday,March
20110320,2011,1,1,3,20,Sunday,March
20110321,2011,1,1,3,21,Monday,March
20110322,2011,1,1,3,22,Tuesday,March
20110323,2011,1,1,3,23,Wednesday,March
20110324,2011,1,1,3,24,Thursday,March
20110325,2011,1,1,3,25,Friday,March
20110327,2011,1,1,3,27,Sunday,March
20110328,2011,1,1,3,28,Monday,March
20110329,2011,1,1,3,29,Tuesday,March
20110330,2011,1,1,3,30,Wednesday,March
20110331,2011,1,1,3,31,Thursday,March
20110402,2011,1,2,4,2,Saturday,April
20110403,2011,1,2,4,3,Sunday,April
20110404,2011,1,2,4,4,Monday,April
20110405,2011,1,2,4,5,Tuesday,April
20110406,2011,1,2,4,6,Wednesday,April
20110407,2011,1,2,4,7,Thursday,April
20110408,2011,1,2,4,8,Friday,April
20110409,2011,1,2,4,9,Saturday,April
20110410,2011,1,2,4,10,Sunday,April
20110411,2011,1,2,4,11,Monday,April
20110415,2011,1,2,4,15,Friday,April
20110416,2011,1,2,4,16,Saturday,April
20110417,2011,1,2,4,17,Sunday,April
20110418,2011,1,2,4,18,Monday,April
20110419,2011,1,2,4,19,Tuesday,April
20110420,2011,1,2,4,20,Wednesday,April
20110421,2011,1,2,4,21,Thursday,April
20110422,2011,1,2,4,22,Friday,April
20110423,2011,1,2,4,23,Saturday,April
20110424,2011,1,2,4,24,Sunday,April
20110425,2011,1,2,4,25,Monday,April
20110426,2011,1,2,4,26,Tuesday,April
20110427,2011,1,2,4,27,Wednesday,April
20110429,2011,1,2,4,29,Friday,April
20110430,2011,1,2,4,30,Saturday,April
20110501,2011,1,2,5,1,Sunday,May
20110503,2011,1,2,5,3,Tuesday,May
20110504,2011,1,2,5,4,Wednesday,May
20110506,2011,1,2,5,6,Friday,May
20110507,2011,1,2,5,7,Saturday,May
20110509,2011,1,2,5,9,Monday,May
20110511,2011,1,2,5,11,Wednesday,May
20110512,2011,1,2,5,12,Thursday,May
20110513,2011,1,2,5,13,Friday,May
20110514,2011,1,2,5,14,Saturday,May
20110515,2011,1,2,5,15,Sunday,May
20110516,2011,1,2,5,16,Monday,May
20110517,2011,1,2,5,17,Tuesday,May
20110518,2011,1,2,5,18,Wednesday,May
20110519,2011,1,2,5,19,Thursday,May
20110520,2011,1,2,5,20,Friday,May
20110522,2011,1,2,5,22,Sunday,May
20110523,2011,1,2,5,23,Monday,May
20110524,2011,1,2,5,24,Tuesday,May
20110525,2011,1,2,5,25,Wednesday,May
20110526,2011,1,2,5,26,Thursday,May
20110527,2011,1,2,5,27,Friday,May
20110528,2011,1,2,5,28,Saturday,May
20110529,2011,1,2,5,29,Sunday,May
20110530,2011,1,2,5,30,Monday,May
20110531,2011,1,2,5,31,Tuesday,May
20110603,2011,1,2,6,3,Friday,June
20110604,2011,1,2,6,4,Saturday,June
20110605,2011,1,2,6,5,Sunday,June
20110606,2011,1,2,6,6,Monday,June
20110607,2011,1,2,6,7,Tuesday,June
20110608,2011,1,2,6,8,Wednesday,June
20110611,2011,1,2,6,11,Saturday,June
20110612,2011,1,2,6,12,Sunday,June
20110613,2011,1,2,6,13,Monday,June
20110614,2011,1,2,6,14,Tuesday,June
20110615,2011,1,2,6,15,Wednesday,June
20110617,2011,1,2,6,17,Friday,June
20110618,2011,1,2,6,18,Saturday,June
20110620,2011,1,2,6,20,Monday,June
20110623,2011,1,2,6,23,Thursday,June
20110624,2011,1,2,6,24,Friday,June
20110627,2011,1,2,6,27,Monday,June
20110629,2011,1,2,6,29,Wednesday,June
20110630,2011,1,2,6,30,Thursday,June
20110701,2011,2,3,7,1,Friday,July
20110702,2011,2,3,7,2,Saturday,July
20110703,2011,2,3,7,3,Sunday,July
20110704,2011,2,3,7,4,Monday,July
20110705,2011,2,3,7,5,Tuesday,July
20110707,2011,2,3,7,7,Thursday,July
20110708,2011,2,3,7,8,Friday,July
20110710,2011,2,3,7,10,Sunday,July
20110711,2011,2,3,7,11,Monday,July
20110712,2011,2,3,7,12,Tuesday,July
20110714,2011,2,3,7,14,Thursday,July
20110717,2011,2,3,7,17,Sunday,July
20110719,2011,2,3,7,19,Tuesday,July
20110720,2011,2,3,7,20,Wednesday,July
20110721,2011,2,3,7,21,Thursday,July
20110722,2011,2,3,7,22,Friday,July
20110723,2011,2,3,7,23,Saturday,July
20110724,2011,2,3,7,24,Sunday,July
20110726,2011,2,3,7,26,Tuesday,July
20110728,2011,2,3,7,28,Thursday,July
20110729,2011,2,3,7,29,Friday,July
20110730,2011,2,3,7,30,Saturday,July
20110731,2011,2,3,7,31,Sunday,July
20110801,2011,2,3,8,1,Monday,August
20110802,2011,2,3,8,2,Tuesday,August
20110804,2011,2,3,8,4,Thursday,August
20110805,2011,2,3,8,5,Friday,August
20110806,2011,2,3,8,6,Saturday,August
20110807,2011,2,3,8,7,Sunday,August
20110808,2011,2,3,8,8,Monday,August
20110809,2011,2,3,8,9,Tuesday,August
20110810,2011,2,3,8,10,Wednesday,August
20110811,2011,2,3,8,11,Thursday,August
20110815,2011,2,3,8,15,Monday,August
20110816,2011,2,3,8,16,Tuesday,August
20110818,2011,2,3,8,18,Thursday,August
20110820,2011,2,3,8,20,Saturday,August
20110821,2011,2,3,8,21,Sunday,August
20110822,2011,2,3,8,22,Monday,August
20110823,2011,2,3,8,23,Tuesday,August
20110826,2011,2,3,8,26,Friday,August
20110827,2011,2,3,8,27,Saturday,August
20110828,2011,2,3,8,28,Sunday,August
20110829,2011,2,3,8,29,Monday,August
20110830,2011,2,3,8,30,Tuesday,August
20110831,2011,2,3,8,31,Wednesday,August
20110901,2011,2,3,9,1,Thursday,September
20110902,2011,2,3,9,2,Friday,September
20110904,2011,2,3,9,4,Sunday,September
20110905,2011,2,3,9,5,Monday,September
20110906,2011,2,3,9,6,Tuesday,September
20110907,2011,2,3,9,7,Wednesday,September
20110908,2011,2,3,9,8,Thursday,September
20110910,2011,2,3,9,10,Saturday,September
20110911,2011,2,3,9,11,Sunday,September
20110913,2011,2,3,9,13,Tuesday,September
20110914,2011,2,3,9,14,Wednesday,September
20110915,2011,2,3,9,15,Thursday,September
20110916,2011,2,3,9,16,Friday,September
20110918,2011,2,3,9,18,Sunday,September
20110919,2011,2,3,9,19,Monday,September
20110920,2011,2,3,9,20,Tuesday,September
20110921,2011,2,3,9,21,Wednesday,September
20110922,2011,2,3,9,22,Thursday,September
20110923,2011,2,3,9,23,Friday,September
20110924,2011,2,3,9,24,Saturday,September
20110925,2011,2,3,9,25,Sunday,September
20110926,2011,2,3,9,26,Monday,September
20110927,2011,2,3,9,27,Tuesday,September
20110928,2011,2,3,9,28,Wednesday,September
20110929,2011,2,3,9,29,Thursday,September
20110930,2011,2,3,9,30,Friday,September
20111001,2011,2,4,10,1,Saturday,October
20111003,2011,2,4,10,3,Monday,October
20111004,2011,2,4,10,4,Tuesday,October
20111005,2011,2,4,10,5,Wednesday,October
20111006,2011,2,4,10,6,Thursday,October
20111007,2011,2,4,10,7,Friday,October
20111008,2011,2,4,10,8,Saturday,October
20111010,2011,2,4,10,10,Monday,October
20111011,2011,2,4,10,11,Tuesday,October
20111012,2011,2,4,10,12,Wednesday,October
20111013,2011,2,4,10,13,Thursday,October
20111015,2011,2,4,10,15,Saturday,October
20111016,2011,2,4,10,16,Sunday,October
20111017,2011,2,4,10,17,Monday,October
20111018,2011,2,4,10,18,Tuesday,October
20111019,2011,2,4,10,19,Wednesday,October
20111020,2011,2,4,10,20,Thursday,October
20111021,2011,2,4,10,21,Friday,October
20111022,2011,2,4,10,22,Saturday,October
20111023,2011,2,4,10,23,Sunday,October
20111024,2011,2,4,10,24,Monday,October
20111025,2011,2,4,10,25,Tuesday,October
20111026,2011,2,4,10,26,Wednesday,October
20111027,2011,2,4,10,27,Thursday,October
20111028,2011,2,4,10,28,Friday,October
20111029,2011,2,4,10,29,Saturday,October
20111030,2011,2,4,10,30,Sunday,October
20111031,2011,2,4,10,31,Monday,October
20111101,2011,2,4,11,1,Tuesday,November
20111102,2011,2,4,11,2,Wednesday,November
20111103,2011,2,4,11,3,Thursday,November
20111104,2011,2,4,11,4,Friday,November
20111106,2011,2,4,11,6,Sunday,November
20111107,2011,2,4,11,7,Monday,November
20111108,2011,2,4,11,8,Tuesday,November
20111109,2011,2,4,11,9,Wednesday,November
20111110,2011,2,4,11,10,Thursday,November
20111112,2011,2,4,11,12,Saturday,November
20111113,2011,2,4,11,13,Sunday,November
20111114,2011,2,4,11,14,Monday,November
20111116,2011,2,4,11,16,Wednesday,November
20111117,2011,2,4,11,17,Thursday,November
20111118,2011,2,4,11,18,Friday,November
20111120,2011,2,4,11,20,Sunday,November
20111121,2011,2,4,11,21,Monday,November
20111122,2011,2,4,11,22,Tuesday,November
20111123,2011,2,4,11,23,Wednesday,November
20111124,2011,2,4,11,24,Thursday,November
20111125,2011,2,4,11,25,Friday,November
20111126,2011,2,4,11,26,Saturday,November
20111127,2011,2,4,11,27,Sunday,November
20111128,2011,2,4,11,28,Monday,November
20111129,2011,2,4,11,29,Tuesday,November
20111130,2011,2,4,11,30,Wednesday,November
20111201,2011,2,4,12,1,Thursday,December
20111202,2011,2,4,12,2,Friday,December
20111204,2011,2,4,12,4,Sunday,December
20111205,2011,2,4,12,5,Monday,December
20111206,2011,2,4,12,6,Tuesday,December
20111207,2011,2,4,12,7,Wednesday,December
20111209,2011,2,4,12,9,Friday,December
20111210,2011,2,4,12,10,Saturday,December
20111211,2011,2,4,12,11,Sunday,December
20111212,2011,2,4,12,12,Monday,December
20111214,2011,2,4,12,14,Wednesday,December
20111215,2011,2,4,12,15,Thursday,December
20111216,2011,2,4,12,16,Friday,December
20111217,2011,2,4,12,17,Saturday,December
20111219,2011,2,4,12,19,Monday,December
20111220,2011,2,4,12,20,Tuesday,December
20111221,2011,2,4,12,21,Wednesday,December
20111222,2011,2,4,12,22,Thursday,December
20111223,2011,2,4,12,23,Friday,December
20111224,2011,2,4,12,24,Saturday,December
20111225,2011,2,4,12,25,Sunday,December
20111226,2011,2,4,12,26,Monday,December
20111227,2011,2,4,12,27,Tuesday,December
20111228,2011,2,4,12,28,Wednesday,December
20111229,2011,2,4,12,29,Thursday,December
20111230,2011,2,4,12,30,Friday,December
20120101,2012,1,1,1,1,Sunday,January
20120102,2012,1,1,1,2,Monday,January
20120103,2012,1,1,1,3,Tuesday,January
20120104,2012,1,1,1,4,Wednesday,January
20120105,2012,1,1,1,5,Thursday,January
20120106,2012,1,1,1,6,Friday,January
20120107,2012,1,1,1,7,Saturday,January
20120108,2012,1,1,1,8,Sunday,January
20120109,2012,1,1,1,9,Monday,January
20120110,2012,1,1,1,10,Tuesday,January
20120111,2012,1,1,1,11,Wednesday,January
20120112,2012,1,1,1,12,Thursday,January
20120113,2012,1,1,1,13,Friday,January
20120114,2012,1,1,1,14,Saturday,January
20120116,2012,1,1,1,16,Monday,January
20120117,2012,1,1,1,17,Tuesday,January
20120118,2012,1,1,1,18,Wednesday,January
20120119,2012,1,1,1,19,Thursday,January
20120120,2012,1,1,1,20,Friday,January
20120121,2012,1,1,1,21,Saturday,January
20120122,2012,1,1,1,22,Sunday,January
20120123,2012,1,1,1,23,Monday,January
20120124,2012,1,1,1,24,Tuesday,January
20120125,2012,1,1,1,25,Wednesday,January
20120127,2012,1,1,1,27,Friday,January
20120128,2012,1,1,1,28,Saturday,January
20120129,2012,1,1,1,29,Sunday,January
20120130,2012,1,1,1,30,Monday,January
20120201,2012,1,1,2,1,Wednesday,February
20120203,2012,1,1,2,3,Friday,February
20120204,2012,1,1,2,4,Saturday,February
20120205,2012,1,1,2,5,Sunday,February
20120207,2012,1,1,2,7,Tuesday,February
20120208,2012,1,1,2,8,Wednesday,February
20120209,2012,1,1,2,9,Thursday,February
20120211,2012,1,1,2,11,Saturday,February
20120212,2012,1,1,2,12,Sunday,February
20120213,2012,1,1,2,13,Monday,February
20120214,2012,1,1,2,14,Tuesday,February
20120215,2012,1,1,2,15,Wednesday,February
20120216,2012,1,1,2,16,Thursday,February
20120218,2012,1,1,2,18,Saturday,February
20120220,2012,1,1,2,20,Monday,February
20120221,2012,1,1,2,21,Tuesday,February
20120222,2012,1,1,2,22,Wednesday,February
20120225,2012,1,1,2,25,Saturday,February
20120226,2012,1,1,2,26,Sunday,February
20120227,2012,1,1,2,27,Monday,February
20120228,2012,1,1,2,28,Tuesday,February
20120229,2012,1,1,2,29,Wednesday,February
20120302,2012,1,1,3,2,Friday,March
20120304,2012,1,1,3,4,Sunday,March
20120305,2012,1,1,3,5,Monday,March
20120307,2012,1,1,3,7,Wednesday,March
20120308,2012,1,1,3,8,Thursday,March
20120309,2012,1,1,3,9,Friday,March
20120310,2012,1,1,3,10,Saturday,March
20120311,2012,1,1,3,11,Sunday,March
20120312,2012,1,1,3,12,Monday,March
20120313,2012,1,1,3,13,Tuesday,March
20120315,2012,1,1,3,15,Thursday,March
20120316,2012,1,1,3,16,Friday,March
20120317,2012,1,1,3,17,Saturday,March
20120318,2012,1,1,3,18,Sunday,March
20120319,2012,1,1,3,19,Monday,March
20120320,2012,1,1,3,20,Tuesday,March
20120322,2012,1,1,3,22,Thursday,March
20120323,2012,1,1,3,23,Friday,March
20120324,2012,1,1,3,24,Saturday,March
20120325,2012,1,1,3,25,Sunday,March
20120326,2012,1,1,3,26,Monday,March
20120327,2012,1,1,3,27,Tuesday,March
20120328,2012,1,1,3,28,Wednesday,March
20120329,2012,1,1,3,29,Thursday,March
20120330,2012,1,1,3,30,Friday,March
20120331,2012,1,1,3,31,Saturday,March
20120401,2012,1,2,4,1,Sunday,April
20120402,2012,1,2,4,2,Monday,April
20120404,2012,1,2,4,4,Wednesday,April
20120406,2012,1,2,4,6,Friday,April
20120408,2012,1,2,4,8,Sunday,April
20120409,2012,1,2,4,9,Monday,April
20120410,2012,1,2,4,10,Tuesday,April
20120411,2012,1,2,4,11,Wednesday,April
20120412,2012,1,2,4,12,Thursday,April
20120414,2012,1,2,4,14,Saturday,April
20120415,2012,1,2,4,15,Sunday,April
20120417,2012,1,2,4,17,Tuesday,April
20120419,2012,1,2,4,19,Thursday,April
20120420,2012,1,2,4,20,Friday,April
20120421,2012,1,2,4,21,Saturday,April
20120422,2012,1,2,4,22,Sunday,April
20120423,2012,1,2,4,23,Monday,April
20120424,2012,1,2,4,24,Tuesday,April
20120425,2012,1,2,4,25,Wednesday,April
20120426,2012,1,2,4,26,Thursday,April
20120428,2012,1,2,4,28,Saturday,April
20120429,2012,1,2,4,29,Sunday,April
20120430,2012,1,2,4,30,Monday,April
20120501,2012,1,2,5,1,Tuesday,May
20120502,2012,1,2,5,2,Wednesday,May
20120503,2012,1,2,5,3,Thursday,May
20120504,2012,1,2,5,4,Friday,May
20120505,2012,1,2,5,5,Saturday,May
20120506,2012,1,2,5,6,Sunday,May
20120507,2012,1,2,5,7,Monday,May
20120508,2012,1,2,5,8,Tuesday,May
20120509,2012,1,2,5,9,Wednesday,May
20120510,2012,1,2,5,10,Thursday,May
20120512,2012,1,2,5,12,Saturday,May
20120513,2012,1,2,5,13,Sunday,May
20120515,2012,1,2,5,15,Tuesday,May
20120516,2012,1,2,5,16,Wednesday,May
20120517,2012,1,2,5,17,Thursday,May
20120518,2012,1,2,5,18,Friday,May
20120520,2012,1,2,5,20,Sunday,May
20120521,2012,1,2,5,21,Monday,May
20120522,2012,1,2,5,22,Tuesday,May
20120523,2012,1,2,5,23,Wednesday,May
20120525,2012,1,2,5,25,Friday,May
20120526,2012,1,2,5,26,Saturday,May
20120527,2012,1,2,5,27,Sunday,May
20120528,2012,1,2,5,28,Monday,May
20120530,2012,1,2,5,30,Wednesday,May
20120531,2012,1,2,5,31,Thursday,May
20120601,2012,1,2,6,1,Friday,June
20120603,2012,1,2,6,3,Sunday,June
20120605,2012,1,2,6,5,Tuesday,June
20120606,2012,1,2,6,6,Wednesday,June
20120607,2012,1,2,6,7,Thursday,June
20120608,2012,1,2,6,8,Friday,June
20120609,2012,1,2,6,9,Saturday,June
20120611,2012,1,2,6,11,Monday,June
20120612,2012,1,2,6,12,Tuesday,June
20120614,2012,1,2,6,14,Thursday,June
20120615,2012,1,2,6,15,Friday,June
20120617,2012,1,2,6,17,Sunday,June
20120618,2012,1,2,6,18,Monday,June
20120619,2012,1,2,6,19,Tuesday,June
20120620,2012,1,2,6,20,Wednesday,June
20120622,2012,1,2,6,22,Friday,June
20120623,2012,1,2,6,23,Saturday,June
20120624,2012,1,2,6,24,Sunday,June
20120625,2012,1,2,6,25,Monday,June
20120626,2012,1,2,6,26,Tuesday,June
20120627,2012,1,2,6,27,Wednesday,June
20120629,2012,1,2,6,29,Friday,June
20120630,2012,1,2,6,30,Saturday,June
20120701,2012,2,3,7,1,Sunday,July
20120702,2012,2,3,7,2,Monday,July
20120703,2012,2,3,7,3,Tuesday,July
20120704,2012,2,3,7,4,Wednesday,July
20120705,2012,2,3,7,5,Thursday,July
20120706,2012,2,3,7,6,Friday,July
20120707,2012,2,3,7,7,Saturday,July
20120708,2012,2,3,7,8,Sunday,July
20120709,2012,2,3,7,9,Monday,July
20120711,2012,2,3,7,11,Wednesday,July
20120712,2012,2,3,7,12,Thursday,July
20120713,2012,2,3,7,13,Friday,July
20120714,2012,2,3,7,14,Saturday,July
20120716,2012,2,3,7,16,Monday,July
20120717,2012,2,3,7,17,Tuesday,July
20120718,2012,2,3,7,18,Wednesday,July
20120719,2012,2,3,7,19,Thursday,July
20120720,2012,2,3,7,20,Friday,July
20120721,2012,2,3,7,21,Saturday,July
20120722,2012,2,3,7,22,Sunday,July
20120724,2012,2,3,7,24,Tuesday,July
20120725,2012,2,3,7,25,Wednesday,July
20120726,2012,2,3,7,26,Thursday,July
20120727,2012,2,3,7,27,Friday,July
20120729,2012,2,3,7,29,Sunday,July
20120730,2012,2,3,7,30,Monday,July
20120731,2012,2,3,7,31,Tuesday,July
20120801,2012,2,3,8,1,Wednesday,August
20120802,2012,2,3,8,2,Thursday,August
20120805,2012,2,3,8,5,Sunday,August
20120806,2012,2,3,8,6,Monday,August
20120808,2012,2,3,8,8,Wednesday,August
20120809,2012,2,3,8,9,Thursday,August
20120810,2012,2,3,8,10,Friday,August
20120811,2012,2,3,8,11,Saturday,August
